country,cause,age,sex,year,deaths,percentage
Finland,Intentional self-harm,Total,Males,2018,617.0,1.1336701883325677
Finland,Intentional self-harm,Total,Total,2018,807.0,1.4827744602664217
Finland,Mental and behavioural disorders,65,Females,2018,1644.0,3.0206706476802943
Finland,Mental and behavioural disorders,65,Males,2018,940.0,1.7271474506201194
Finland,Mental and behavioural disorders,65,Total,2018,2584.0,4.747818098300413
Finland,Mental and behavioural disorders,15-29,Females,2018,5.0,0.009186954524575104
Finland,Mental and behavioural disorders,15-29,Males,2018,18.0,0.03307303628847037
Finland,Mental and behavioural disorders,15-29,Total,2018,23.0,0.042259990813045475
Finland,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
Finland,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
Finland,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
Finland,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
Finland,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
Finland,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
Finland,Mental and behavioural disorders,15,Females,2018,0.0,0.0
Finland,Mental and behavioural disorders,15,Males,2018,0.0,0.0
Finland,Mental and behavioural disorders,15,Total,2018,0.0,0.0
Finland,Mental and behavioural disorders,Total,Females,2018,1718.0,3.1566375746440056
Finland,Mental and behavioural disorders,Total,Males,2018,1133.0,2.0817638952687187
Finland,Mental and behavioural disorders,Total,Total,2018,2851.0,5.238401469912724
Finland,Total,65,Females,2018,24704.0,45.39090491502067
Finland,Total,65,Males,2018,21797.0,40.049609554432706
Finland,Total,65,Total,2018,46501.0,85.44051446945338
Finland,Total,15-29,Females,2018,125.0,0.22967386311437757
Finland,Total,15-29,Males,2018,334.0,0.6136885622416168
Finland,Total,15-29,Total,2018,459.0,0.8433624253559945
Finland,Total,30-44,Females,2018,0.0,0.0
Finland,Total,30-44,Males,2018,0.0,0.0
Finland,Total,30-44,Total,2018,0.0,0.0
Finland,Total,45-64,Females,2018,0.0,0.0
Finland,Total,45-64,Males,2018,0.0,0.0
Finland,Total,45-64,Total,2018,0.0,0.0
Finland,Total,15,Females,2018,82.0,0.1506660542030317
Finland,Total,15,Males,2018,88.0,0.16169039963252183
Finland,Total,15,Total,2018,170.0,0.3123564538355535
Finland,Total,Total,Females,2018,27307.0,50.173633440514465
Finland,Total,Total,Males,2018,27118.0,49.82636655948553
Finland,Total,Total,Total,2018,54425.0,100.0
Finland,Use of alcohol,65,Females,2018,30.0,0.055121727147450617
Finland,Use of alcohol,65,Males,2018,120.0,0.22048690858980247
Finland,Use of alcohol,65,Total,2018,150.0,0.2756086357372531
Finland,Use of alcohol,15-29,Females,2018,0.0,0.0
Finland,Use of alcohol,15-29,Males,2018,1.0,0.0018373909049150207
Finland,Use of alcohol,15-29,Total,2018,1.0,0.0018373909049150207
Finland,Use of alcohol,30-44,Females,2018,0.0,0.0
Finland,Use of alcohol,30-44,Males,2018,0.0,0.0
Finland,Use of alcohol,30-44,Total,2018,0.0,0.0
Finland,Use of alcohol,45-64,Females,2018,0.0,0.0
Finland,Use of alcohol,45-64,Males,2018,0.0,0.0
Finland,Use of alcohol,45-64,Total,2018,0.0,0.0
Finland,Use of alcohol,15,Females,2018,0.0,0.0
Finland,Use of alcohol,15,Males,2018,0.0,0.0
Finland,Use of alcohol,15,Total,2018,0.0,0.0
Finland,Use of alcohol,Total,Females,2018,50.0,0.09186954524575103
Finland,Use of alcohol,Total,Males,2018,190.0,0.34910427193385396
Finland,Use of alcohol,Total,Total,2018,240.0,0.44097381717960493
France,COVID-19,65,Females,2018,0.0,0.0
France,COVID-19,65,Males,2018,0.0,0.0
France,COVID-19,65,Total,2018,0.0,0.0
France,COVID-19,15-29,Females,2018,0.0,0.0
France,COVID-19,15-29,Males,2018,0.0,0.0
France,COVID-19,15-29,Total,2018,0.0,0.0
France,COVID-19,30-44,Females,2018,0.0,0.0
France,COVID-19,30-44,Males,2018,0.0,0.0
France,COVID-19,30-44,Total,2018,0.0,0.0
France,COVID-19,45-64,Females,2018,0.0,0.0
France,COVID-19,45-64,Males,2018,0.0,0.0
France,COVID-19,45-64,Total,2018,0.0,0.0
France,COVID-19,15,Females,2018,0.0,0.0
France,COVID-19,15,Males,2018,0.0,0.0
France,COVID-19,15,Total,2018,0.0,0.0
France,COVID-19,Total,Females,2018,0.0,0.0
France,COVID-19,Total,Males,2018,0.0,0.0
France,COVID-19,Total,Total,2018,0.0,0.0
France,Drug dependence,65,Females,2018,5.0,0.0008198804614287237
France,Drug dependence,65,Males,2018,5.0,0.0008198804614287237
France,Drug dependence,65,Total,2018,10.0,0.0016397609228574475
France,Drug dependence,15-29,Females,2018,5.0,0.0008198804614287237
France,Drug dependence,15-29,Males,2018,16.0,0.0026236174765719156
France,Drug dependence,15-29,Total,2018,21.0,0.0034434979380006396
France,Drug dependence,30-44,Females,2018,16.0,0.0026236174765719156
France,Drug dependence,30-44,Males,2018,80.0,0.01311808738285958
France,Drug dependence,30-44,Total,2018,96.0,0.015741704859431497
France,Drug dependence,45-64,Females,2018,14.0,0.0022956652920004266
France,Drug dependence,45-64,Males,2018,80.0,0.01311808738285958
France,Drug dependence,45-64,Total,2018,94.0,0.015413752674860006
France,Drug dependence,15,Females,2018,0.0,0.0
France,Drug dependence,15,Males,2018,0.0,0.0
France,Drug dependence,15,Total,2018,0.0,0.0
France,Drug dependence,Total,Females,2018,40.0,0.00655904369142979
France,Drug dependence,Total,Males,2018,181.0,0.029679672703719795
France,Drug dependence,Total,Total,2018,221.0,0.036238716395149584
France,Intentional self-harm,65,Females,2018,716.0,0.11740688207659324
France,Intentional self-harm,65,Males,2018,2177.0,0.3569759529060663
France,Intentional self-harm,65,Total,2018,2893.0,0.4743828349826595
France,Intentional self-harm,15-29,Females,2018,202.0,0.03312317064172044
France,Intentional self-harm,15-29,Males,2018,569.0,0.09330239651058875
France,Intentional self-harm,15-29,Total,2018,771.0,0.12642556715230918
France,Intentional self-harm,30-44,Females,2018,385.0,0.06313079553001172
France,Intentional self-harm,30-44,Males,2018,1337.0,0.2192360353860407
France,Intentional self-harm,30-44,Total,2018,1722.0,0.28236683091605247
France,Intentional self-harm,45-64,Females,2018,885.0,0.14511884167288408
France,Intentional self-harm,45-64,Males,2018,2607.0,0.42748567258893655
France,Intentional self-harm,45-64,Total,2018,3492.0,0.5726045142618206
France,Intentional self-harm,15,Females,2018,16.0,0.0026236174765719156
France,Intentional self-harm,15,Males,2018,20.0,0.003279521845714895
France,Intentional self-harm,15,Total,2018,36.0,0.00590313932228681
France,Intentional self-harm,Total,Females,2018,2204.0,0.36140330739778137
France,Intentional self-harm,Total,Males,2018,6710.0,1.1002795792373472
France,Intentional self-harm,Total,Total,2018,8914.0,1.4616828866351286
France,Mental and behavioural disorders,65,Females,2018,17986.0,2.949273995851405
France,Mental and behavioural disorders,65,Males,2018,9761.0,1.6005706368011543
France,Mental and behavioural disorders,65,Total,2018,27747.0,4.549844632652559
France,Mental and behavioural disorders,15-29,Females,2018,32.0,0.005247234953143831
France,Mental and behavioural disorders,15-29,Males,2018,77.0,0.012626159106002345
France,Mental and behavioural disorders,15-29,Total,2018,109.0,0.01787339405914618
France,Mental and behavioural disorders,30-44,Females,2018,135.0,0.022136772458575538
France,Mental and behavioural disorders,30-44,Males,2018,555.0,0.09100673121858834
France,Mental and behavioural disorders,30-44,Total,2018,690.0,0.11314350367716387
France,Mental and behavioural disorders,45-64,Females,2018,917.0,0.1503660766260279
France,Mental and behavioural disorders,45-64,Males,2018,2383.0,0.39075502791692973
France,Mental and behavioural disorders,45-64,Total,2018,3300.0,0.5411211045429577
France,Mental and behavioural disorders,15,Females,2018,4.0,0.0006559043691429789
France,Mental and behavioural disorders,15,Males,2018,6.0,0.0009838565537144686
France,Mental and behavioural disorders,15,Total,2018,10.0,0.0016397609228574475
France,Mental and behavioural disorders,Total,Females,2018,19074.0,3.127679984258295
France,Mental and behavioural disorders,Total,Males,2018,12782.0,2.0959424115963894
France,Mental and behavioural disorders,Total,Total,2018,31856.0,5.223622395854685
France,Total,65,Females,2018,271391.0,44.50163566152055
France,Total,65,Males,2018,237601.0,38.96088350318524
France,Total,65,Total,2018,508992.0,83.46251916470578
France,Total,15-29,Females,2018,1180.0,0.19349178889717877
France,Total,15-29,Males,2018,3135.0,0.5140650493158098
France,Total,15-29,Total,2018,4315.0,0.7075568382129885
France,Total,30-44,Females,2018,3911.0,0.6413104969295477
France,Total,30-44,Males,2018,7845.0,1.2863924439816674
France,Total,30-44,Total,2018,11756.0,1.9277029409112152
France,Total,45-64,Females,2018,27724.0,4.546073182529987
France,Total,45-64,Males,2018,52945.0,8.681714206068754
France,Total,45-64,Total,2018,80669.0,13.227787388598742
France,Total,15,Females,2018,1811.0,0.29696070312948375
France,Total,15,Males,2018,2302.0,0.3774729644417844
France,Total,15,Total,2018,4113.0,0.6744336675712681
France,Total,Total,Females,2018,306017.0,50.17947183300675
France,Total,Total,Males,2018,303828.0,49.82052816699325
France,Total,Total,Total,2018,609845.0,100.0
France,Use of alcohol,65,Females,2018,267.0,0.04378161664029385
France,Use of alcohol,65,Males,2018,734.0,0.12035845173773664
France,Use of alcohol,65,Total,2018,1001.0,0.1641400683780305
France,Use of alcohol,15-29,Females,2018,3.0,0.0004919282768572343
France,Use of alcohol,15-29,Males,2018,11.0,0.0018037370151431922
France,Use of alcohol,15-29,Total,2018,14.0,0.0022956652920004266
France,Use of alcohol,30-44,Females,2018,29.0,0.004755306676286597
France,Use of alcohol,30-44,Males,2018,223.0,0.03656666857972107
France,Use of alcohol,30-44,Total,2018,252.0,0.04132197525600768
France,Use of alcohol,45-64,Females,2018,250.0,0.04099402307143619
France,Use of alcohol,45-64,Males,2018,1172.0,0.19217998015889284
France,Use of alcohol,45-64,Total,2018,1422.0,0.23317400323032902
France,Use of alcohol,15,Females,2018,0.0,0.0
France,Use of alcohol,15,Males,2018,0.0,0.0
France,Use of alcohol,15,Total,2018,0.0,0.0
France,Use of alcohol,Total,Females,2018,549.0,0.09002287466487385
France,Use of alcohol,Total,Males,2018,2140.0,0.3509088374914937
France,Use of alcohol,Total,Total,2018,2689.0,0.4409317121563676
Germany,COVID-19,65,Females,2018,0.0,0.0
Germany,COVID-19,65,Males,2018,0.0,0.0
Germany,COVID-19,65,Total,2018,0.0,0.0
Germany,COVID-19,15-29,Females,2018,0.0,0.0
Germany,COVID-19,15-29,Males,2018,0.0,0.0
Germany,COVID-19,15-29,Total,2018,0.0,0.0
Germany,COVID-19,30-44,Females,2018,0.0,0.0
Germany,COVID-19,30-44,Males,2018,0.0,0.0
Germany,COVID-19,30-44,Total,2018,0.0,0.0
Germany,COVID-19,45-64,Females,2018,0.0,0.0
Germany,COVID-19,45-64,Males,2018,0.0,0.0
Germany,COVID-19,45-64,Total,2018,0.0,0.0
Germany,COVID-19,15,Females,2018,0.0,0.0
Germany,COVID-19,15,Males,2018,0.0,0.0
Germany,COVID-19,15,Total,2018,0.0,0.0
Germany,COVID-19,Total,Females,2018,0.0,0.0
Germany,COVID-19,Total,Males,2018,0.0,0.0
Germany,COVID-19,Total,Total,2018,0.0,0.0
Germany,Drug dependence,65,Females,2018,31.0,0.0032373815222794507
Germany,Drug dependence,65,Males,2018,34.0,0.0035506765083064946
Germany,Drug dependence,65,Total,2018,65.0,0.006788058030585946
Germany,Drug dependence,15-29,Females,2018,14.0,0.0014620432681262036
Germany,Drug dependence,15-29,Males,2018,46.0,0.004803856452414669
Germany,Drug dependence,15-29,Total,2018,60.0,0.006265899720540873
Germany,Drug dependence,30-44,Females,2018,0.0,0.0
Germany,Drug dependence,30-44,Males,2018,0.0,0.0
Germany,Drug dependence,30-44,Total,2018,0.0,0.0
Germany,Drug dependence,45-64,Females,2018,0.0,0.0
Germany,Drug dependence,45-64,Males,2018,0.0,0.0
Germany,Drug dependence,45-64,Total,2018,0.0,0.0
Germany,Drug dependence,15,Females,2018,0.0,0.0
Germany,Drug dependence,15,Males,2018,0.0,0.0
Germany,Drug dependence,15,Total,2018,0.0,0.0
Germany,Drug dependence,Total,Females,2018,167.0,0.017440087555505426
Germany,Drug dependence,Total,Males,2018,559.0,0.05837729906303913
Germany,Drug dependence,Total,Total,2018,726.0,0.07581738661854455
Germany,Intentional self-harm,65,Females,2018,921.0,0.0961815607103024
Germany,Intentional self-harm,65,Males,2018,2772.0,0.28948456708898834
Germany,Intentional self-harm,65,Total,2018,3693.0,0.38566612779929066
Germany,Intentional self-harm,15-29,Females,2018,186.0,0.019424289133676706
Germany,Intentional self-harm,15-29,Males,2018,712.0,0.07435534335041835
Germany,Intentional self-harm,15-29,Total,2018,898.0,0.09377963248409506
Germany,Intentional self-harm,30-44,Females,2018,0.0,0.0
Germany,Intentional self-harm,30-44,Males,2018,0.0,0.0
Germany,Intentional self-harm,30-44,Total,2018,0.0,0.0
Germany,Intentional self-harm,45-64,Females,2018,0.0,0.0
Germany,Intentional self-harm,45-64,Males,2018,0.0,0.0
Germany,Intentional self-harm,45-64,Total,2018,0.0,0.0
Germany,Intentional self-harm,15,Females,2018,5.0,0.0005221583100450727
Germany,Intentional self-harm,15,Males,2018,8.0,0.0008354532960721163
Germany,Intentional self-harm,15,Total,2018,13.0,0.001357611606117189
Germany,Intentional self-harm,Total,Females,2018,2299.0,0.24008839095872445
Germany,Intentional self-harm,Total,Males,2018,7180.0,0.7498193332247244
Germany,Intentional self-harm,Total,Total,2018,9479.0,0.9899077241834489
Germany,Mental and behavioural disorders,65,Females,2018,36281.0,3.7888851293490564
Germany,Mental and behavioural disorders,65,Males,2018,19041.0,1.9884832763136457
Germany,Mental and behavioural disorders,65,Total,2018,55322.0,5.777368405662702
Germany,Mental and behavioural disorders,15-29,Females,2018,45.0,0.004699424790405654
Germany,Mental and behavioural disorders,15-29,Males,2018,86.0,0.00898112293277525
Germany,Mental and behavioural disorders,15-29,Total,2018,131.0,0.013680547723180905
Germany,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
Germany,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
Germany,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
Germany,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
Germany,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
Germany,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
Germany,Mental and behavioural disorders,15,Females,2018,9.0,0.0009398849580811308
Germany,Mental and behavioural disorders,15,Males,2018,6.0,0.0006265899720540873
Germany,Mental and behavioural disorders,15,Total,2018,15.0,0.0015664749301352182
Germany,Mental and behavioural disorders,Total,Females,2018,37531.0,3.919424706860325
Germany,Mental and behavioural disorders,Total,Males,2018,22746.0,2.3754025840570447
Germany,Mental and behavioural disorders,Total,Total,2018,60277.0,6.294827290917369
Germany,Total,65,Females,2018,436027.0,45.535024290804586
Germany,Total,65,Males,2018,380636.0,39.75045010046326
Germany,Total,65,Total,2018,816663.0,85.28547439126784
Germany,Total,15-29,Females,2018,1238.0,0.12928639756715998
Germany,Total,15-29,Males,2018,3042.0,0.3176811158314222
Germany,Total,15-29,Total,2018,4280.0,0.44696751339858226
Germany,Total,30-44,Females,2018,0.0,0.0
Germany,Total,30-44,Males,2018,0.0,0.0
Germany,Total,30-44,Total,2018,0.0,0.0
Germany,Total,45-64,Females,2018,0.0,0.0
Germany,Total,45-64,Males,2018,0.0,0.0
Germany,Total,45-64,Total,2018,0.0,0.0
Germany,Total,15,Females,2018,1620.0,0.16917929245460356
Germany,Total,15,Males,2018,2048.0,0.21387604379446176
Germany,Total,15,Total,2018,3668.0,0.38305533624906535
Germany,Total,Total,Females,2018,485711.0,50.72360698606047
Germany,Total,Total,Males,2018,471853.0,49.27639301393954
Germany,Total,Total,Total,2018,957564.0,100.0
Germany,Use of alcohol,65,Females,2018,566.0,0.05910832069710223
Germany,Use of alcohol,65,Males,2018,1620.0,0.16917929245460356
Germany,Use of alcohol,65,Total,2018,2186.0,0.2282876131517058
Germany,Use of alcohol,15-29,Females,2018,3.0,0.00031329498602704364
Germany,Use of alcohol,15-29,Males,2018,12.0,0.0012531799441081745
Germany,Use of alcohol,15-29,Total,2018,15.0,0.0015664749301352182
Germany,Use of alcohol,30-44,Females,2018,0.0,0.0
Germany,Use of alcohol,30-44,Males,2018,0.0,0.0
Germany,Use of alcohol,30-44,Total,2018,0.0,0.0
Germany,Use of alcohol,45-64,Females,2018,0.0,0.0
Germany,Use of alcohol,45-64,Males,2018,0.0,0.0
Germany,Use of alcohol,45-64,Total,2018,0.0,0.0
Germany,Use of alcohol,15,Females,2018,0.0,0.0
Germany,Use of alcohol,15,Males,2018,0.0,0.0
Germany,Use of alcohol,15,Total,2018,0.0,0.0
Germany,Use of alcohol,Total,Females,2018,1113.0,0.11623243981603319
Germany,Use of alcohol,Total,Males,2018,4020.0,0.41981528127623846
Germany,Use of alcohol,Total,Total,2018,5133.0,0.5360477210922716
Greece,COVID-19,65,Females,2018,0.0,0.0
Greece,COVID-19,65,Males,2018,0.0,0.0
Greece,COVID-19,65,Total,2018,0.0,0.0
Greece,COVID-19,15-29,Females,2018,0.0,0.0
Greece,COVID-19,15-29,Males,2018,0.0,0.0
Greece,COVID-19,15-29,Total,2018,0.0,0.0
Greece,COVID-19,30-44,Females,2018,0.0,0.0
Greece,COVID-19,30-44,Males,2018,0.0,0.0
Greece,COVID-19,30-44,Total,2018,0.0,0.0
Greece,COVID-19,45-64,Females,2018,0.0,0.0
Greece,COVID-19,45-64,Males,2018,0.0,0.0
Greece,COVID-19,45-64,Total,2018,0.0,0.0
Greece,COVID-19,15,Females,2018,0.0,0.0
Greece,COVID-19,15,Males,2018,0.0,0.0
Greece,COVID-19,15,Total,2018,0.0,0.0
Greece,COVID-19,Total,Females,2018,0.0,0.0
Greece,COVID-19,Total,Males,2018,0.0,0.0
Greece,COVID-19,Total,Total,2018,0.0,0.0
Greece,Drug dependence,65,Females,2018,0.0,0.0
Greece,Drug dependence,65,Males,2018,0.0,0.0
Greece,Drug dependence,65,Total,2018,0.0,0.0
Greece,Drug dependence,15-29,Females,2018,0.0,0.0
Greece,Drug dependence,15-29,Males,2018,0.0,0.0
Greece,Drug dependence,15-29,Total,2018,0.0,0.0
Greece,Drug dependence,30-44,Females,2018,0.0,0.0
Greece,Drug dependence,30-44,Males,2018,0.0,0.0
Greece,Drug dependence,30-44,Total,2018,0.0,0.0
Greece,Drug dependence,45-64,Females,2018,0.0,0.0
Greece,Drug dependence,45-64,Males,2018,0.0,0.0
Greece,Drug dependence,45-64,Total,2018,0.0,0.0
Greece,Drug dependence,15,Females,2018,0.0,0.0
Greece,Drug dependence,15,Males,2018,0.0,0.0
Greece,Drug dependence,15,Total,2018,0.0,0.0
Greece,Drug dependence,Total,Females,2018,0.0,0.0
Greece,Drug dependence,Total,Males,2018,6.0,0.004984920615139204
Greece,Drug dependence,Total,Total,2018,6.0,0.004984920615139204
Greece,Intentional self-harm,65,Females,2018,34.0,0.028247883485788824
Greece,Intentional self-harm,65,Males,2018,147.0,0.1221305550709105
Greece,Intentional self-harm,65,Total,2018,181.0,0.15037843855669933
Greece,Intentional self-harm,15-29,Females,2018,17.0,0.014123941742894412
Greece,Intentional self-harm,15-29,Males,2018,38.0,0.031571163895881625
Greece,Intentional self-harm,15-29,Total,2018,55.0,0.04569510563877604
Greece,Intentional self-harm,30-44,Females,2018,0.0,0.0
Greece,Intentional self-harm,30-44,Males,2018,0.0,0.0
Greece,Intentional self-harm,30-44,Total,2018,0.0,0.0
Greece,Intentional self-harm,45-64,Females,2018,0.0,0.0
Greece,Intentional self-harm,45-64,Males,2018,0.0,0.0
Greece,Intentional self-harm,45-64,Total,2018,0.0,0.0
Greece,Intentional self-harm,15,Females,2018,0.0,0.0
Greece,Intentional self-harm,15,Males,2018,1.0,0.0008308201025232006
Greece,Intentional self-harm,15,Total,2018,1.0,0.0008308201025232006
Greece,Intentional self-harm,Total,Females,2018,121.0,0.10052923240530728
Greece,Intentional self-harm,Total,Males,2018,446.0,0.3705457657253475
Greece,Intentional self-harm,Total,Total,2018,567.0,0.47107499813065473
Greece,Mental and behavioural disorders,65,Females,2018,1164.0,0.9670745993370056
Greece,Mental and behavioural disorders,65,Males,2018,712.0,0.5915439129965189
Greece,Mental and behavioural disorders,65,Total,2018,1876.0,1.5586185123335243
Greece,Mental and behavioural disorders,15-29,Females,2018,8.0,0.0066465608201856045
Greece,Mental and behavioural disorders,15-29,Males,2018,4.0,0.0033232804100928022
Greece,Mental and behavioural disorders,15-29,Total,2018,12.0,0.009969841230278408
Greece,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
Greece,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
Greece,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
Greece,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
Greece,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
Greece,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
Greece,Mental and behavioural disorders,15,Females,2018,2.0,0.0016616402050464011
Greece,Mental and behavioural disorders,15,Males,2018,6.0,0.004984920615139204
Greece,Mental and behavioural disorders,15,Total,2018,8.0,0.0066465608201856045
Greece,Mental and behavioural disorders,Total,Females,2018,1276.0,1.060126450819604
Greece,Mental and behavioural disorders,Total,Males,2018,850.0,0.7061970871447206
Greece,Mental and behavioural disorders,Total,Total,2018,2126.0,1.7663235379643247
Greece,Total,65,Females,2018,53781.0,44.68233593380025
Greece,Total,65,Males,2018,50432.0,41.89991941045005
Greece,Total,65,Total,2018,104213.0,86.58225534425031
Greece,Total,15-29,Females,2018,147.0,0.1221305550709105
Greece,Total,15-29,Males,2018,450.0,0.3738690461354403
Greece,Total,15-29,Total,2018,597.0,0.4959996012063508
Greece,Total,30-44,Females,2018,0.0,0.0
Greece,Total,30-44,Males,2018,0.0,0.0
Greece,Total,30-44,Total,2018,0.0,0.0
Greece,Total,45-64,Females,2018,0.0,0.0
Greece,Total,45-64,Males,2018,0.0,0.0
Greece,Total,45-64,Total,2018,0.0,0.0
Greece,Total,15,Females,2018,195.0,0.16200991999202413
Greece,Total,15,Males,2018,265.0,0.22016732716864817
Greece,Total,15,Total,2018,460.0,0.3821772471606723
Greece,Total,Total,Females,2018,58919.0,48.95108962056446
Greece,Total,Total,Males,2018,61444.0,51.04891037943554
Greece,Total,Total,Total,2018,120363.0,100.0
Greece,Use of alcohol,65,Females,2018,0.0,0.0
Greece,Use of alcohol,65,Males,2018,8.0,0.0066465608201856045
Greece,Use of alcohol,65,Total,2018,8.0,0.0066465608201856045
Greece,Use of alcohol,15-29,Females,2018,0.0,0.0
Greece,Use of alcohol,15-29,Males,2018,0.0,0.0
Greece,Use of alcohol,15-29,Total,2018,0.0,0.0
Greece,Use of alcohol,30-44,Females,2018,0.0,0.0
Greece,Use of alcohol,30-44,Males,2018,0.0,0.0
Greece,Use of alcohol,30-44,Total,2018,0.0,0.0
Greece,Use of alcohol,45-64,Females,2018,0.0,0.0
Greece,Use of alcohol,45-64,Males,2018,0.0,0.0
Greece,Use of alcohol,45-64,Total,2018,0.0,0.0
Greece,Use of alcohol,15,Females,2018,0.0,0.0
Greece,Use of alcohol,15,Males,2018,0.0,0.0
Greece,Use of alcohol,15,Total,2018,0.0,0.0
Greece,Use of alcohol,Total,Females,2018,5.0,0.004154100512616003
Greece,Use of alcohol,Total,Males,2018,23.0,0.019108862358033614
Greece,Use of alcohol,Total,Total,2018,28.0,0.02326296287064962
Hungary,COVID-19,65,Females,2018,0.0,0.0
Hungary,COVID-19,65,Males,2018,0.0,0.0
Hungary,COVID-19,65,Total,2018,0.0,0.0
Hungary,COVID-19,15-29,Females,2018,0.0,0.0
Hungary,COVID-19,15-29,Males,2018,0.0,0.0
Hungary,COVID-19,15-29,Total,2018,0.0,0.0
Hungary,COVID-19,30-44,Females,2018,0.0,0.0
Hungary,COVID-19,30-44,Males,2018,0.0,0.0
Hungary,COVID-19,30-44,Total,2018,0.0,0.0
Hungary,COVID-19,45-64,Females,2018,0.0,0.0
Hungary,COVID-19,45-64,Males,2018,0.0,0.0
Hungary,COVID-19,45-64,Total,2018,0.0,0.0
Hungary,COVID-19,15,Females,2018,0.0,0.0
Hungary,COVID-19,15,Males,2018,0.0,0.0
Hungary,COVID-19,15,Total,2018,0.0,0.0
Hungary,COVID-19,Total,Females,2018,0.0,0.0
Hungary,COVID-19,Total,Males,2018,0.0,0.0
Hungary,COVID-19,Total,Total,2018,0.0,0.0
Hungary,Drug dependence,65,Females,2018,0.0,0.0
Hungary,Drug dependence,65,Males,2018,0.0,0.0
Hungary,Drug dependence,65,Total,2018,0.0,0.0
Hungary,Drug dependence,15-29,Females,2018,0.0,0.0
Hungary,Drug dependence,15-29,Males,2018,0.0,0.0
Hungary,Drug dependence,15-29,Total,2018,0.0,0.0
Hungary,Drug dependence,30-44,Females,2018,0.0,0.0
Hungary,Drug dependence,30-44,Males,2018,0.0,0.0
Hungary,Drug dependence,30-44,Total,2018,0.0,0.0
Hungary,Drug dependence,45-64,Females,2018,0.0,0.0
Hungary,Drug dependence,45-64,Males,2018,0.0,0.0
Hungary,Drug dependence,45-64,Total,2018,0.0,0.0
Hungary,Drug dependence,15,Females,2018,0.0,0.0
Hungary,Drug dependence,15,Males,2018,0.0,0.0
Hungary,Drug dependence,15,Total,2018,0.0,0.0
Hungary,Drug dependence,Total,Females,2018,2.0,0.00152619329238048
Hungary,Drug dependence,Total,Males,2018,3.0,0.0022892899385707197
Hungary,Drug dependence,Total,Total,2018,5.0,0.0038154832309512
Hungary,Intentional self-harm,65,Females,2018,171.0,0.13048952649853104
Hungary,Intentional self-harm,65,Males,2018,445.0,0.3395780075546568
Hungary,Intentional self-harm,65,Total,2018,616.0,0.47006753405318785
Hungary,Intentional self-harm,15-29,Females,2018,32.0,0.02441909267808768
Hungary,Intentional self-harm,15-29,Males,2018,96.0,0.07325727803426303
Hungary,Intentional self-harm,15-29,Total,2018,128.0,0.09767637071235072
Hungary,Intentional self-harm,30-44,Females,2018,0.0,0.0
Hungary,Intentional self-harm,30-44,Males,2018,0.0,0.0
Hungary,Intentional self-harm,30-44,Total,2018,0.0,0.0
Hungary,Intentional self-harm,45-64,Females,2018,0.0,0.0
Hungary,Intentional self-harm,45-64,Males,2018,0.0,0.0
Hungary,Intentional self-harm,45-64,Total,2018,0.0,0.0
Hungary,Intentional self-harm,15,Females,2018,1.0,0.00076309664619024
Hungary,Intentional self-harm,15,Males,2018,3.0,0.0022892899385707197
Hungary,Intentional self-harm,15,Total,2018,4.0,0.00305238658476096
Hungary,Intentional self-harm,Total,Females,2018,380.0,0.2899767255522912
Hungary,Intentional self-harm,Total,Males,2018,1276.0,0.9737113205387462
Hungary,Intentional self-harm,Total,Total,2018,1656.0,1.2636880460910374
Hungary,Mental and behavioural disorders,65,Females,2018,2430.0,1.854324850242283
Hungary,Mental and behavioural disorders,65,Males,2018,1225.0,0.934793391583044
Hungary,Mental and behavioural disorders,65,Total,2018,3655.0,2.789118241825327
Hungary,Mental and behavioural disorders,15-29,Females,2018,10.0,0.0076309664619024
Hungary,Mental and behavioural disorders,15-29,Males,2018,31.0,0.023655996031897438
Hungary,Mental and behavioural disorders,15-29,Total,2018,41.0,0.031286962493799836
Hungary,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
Hungary,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
Hungary,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
Hungary,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
Hungary,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
Hungary,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
Hungary,Mental and behavioural disorders,15,Females,2018,2.0,0.00152619329238048
