ISO2,country,cause,age,sex,year,deaths,percentage
DK,Denmark,Drug dependence,Total,Females,2017,10.0,0.0188409073780993
DK,Denmark,Drug dependence,Total,Females,2018,6.0,0.010898588632772
DK,Denmark,Drug dependence,Total,Females,2019,6.0,0.0111383381599465
DK,Denmark,Drug dependence,Total,Females,2020,10.0,0.0183063010288141
DK,Denmark,Drug dependence,Total,Females,2021,4.0,0.0069993700566948
DK,Denmark,Drug dependence,Total,Females,2022,7.0,0.0117853054077715
DK,Denmark,Drug dependence,Total,Females,2023,0.0,0.0
DK,Denmark,Drug dependence,Total,Males,2016,24.0,0.0455624110109159
DK,Denmark,Drug dependence,Total,Males,2017,27.0,0.0508704499208681
DK,Denmark,Drug dependence,Total,Males,2018,12.0,0.0217971772655441
DK,Denmark,Drug dependence,Total,Males,2019,13.0,0.0241330660132174
DK,Denmark,Drug dependence,Total,Males,2020,19.0,0.0347819719547468
DK,Denmark,Drug dependence,Total,Males,2021,16.0,0.0279974802267795
DK,Denmark,Drug dependence,Total,Males,2022,9.0,0.0151525355242777
DK,Denmark,Drug dependence,Total,Males,2023,0.0,0.0
DK,Denmark,Drug dependence,Total,Total,2016,34.0,0.064546748932131
DK,Denmark,Drug dependence,Total,Total,2017,37.0,0.0697113572989675
DK,Denmark,Drug dependence,Total,Total,2018,18.0,0.0326957658983161
DK,Denmark,Drug dependence,Total,Total,2019,19.0,0.035271404173164
DK,Denmark,Drug dependence,Total,Total,2020,29.0,0.0530882729835609
DK,Denmark,Drug dependence,Total,Total,2021,20.0,0.0349968502834744
DK,Denmark,Drug dependence,Total,Total,2022,16.0,0.0269378409320492
DK,Denmark,Drug dependence,Total,Total,2023,0.0,0.0
DK,Denmark,Intentional self-harm,15-64,Females,2016,20.0,0.0379686758424299
DK,Denmark,Intentional self-harm,15-64,Females,2017,22.0,0.0414499962318184
DK,Denmark,Intentional self-harm,15-64,Females,2018,13.0,0.0236136087043394
DK,Denmark,Intentional self-harm,15-64,Females,2019,96.0,0.17821341055914453
DK,Denmark,Intentional self-harm,15-64,Females,2020,112.0,0.205030571522718
DK,Denmark,Intentional self-harm,15-64,Females,2021,97.0,0.1697347238748511
DK,Denmark,Intentional self-harm,15-64,Females,2022,88.0,0.148158125126271
DK,Denmark,Intentional self-harm,15-64,Females,2023,0.0,0.0
DK,Denmark,Intentional self-harm,15-64,Males,2016,57.0,0.10821072615092531
DK,Denmark,Intentional self-harm,15-64,Males,2017,54.0,0.1017408998417363
DK,Denmark,Intentional self-harm,15-64,Males,2018,49.0,0.08900514050097169
DK,Denmark,Intentional self-harm,15-64,Males,2019,287.0,0.5327838419841092
DK,Denmark,Intentional self-harm,15-64,Males,2020,280.0,0.5125764288067952
DK,Denmark,Intentional self-harm,15-64,Males,2021,236.0,0.4129628333449988
DK,Denmark,Intentional self-harm,15-64,Males,2022,291.0,0.4899319819516464
DK,Denmark,Intentional self-harm,15-64,Males,2023,0.0,0.0
DK,Denmark,Intentional self-harm,15-64,Total,2016,77.0,0.1461794019933553
DK,Denmark,Intentional self-harm,15-64,Total,2017,76.0,0.1431908960735548
DK,Denmark,Intentional self-harm,15-64,Total,2018,62.0,0.11261874920531109
DK,Denmark,Intentional self-harm,15-64,Total,2019,391.0,0.7258483700898491
DK,Denmark,Intentional self-harm,15-64,Total,2020,395.0,0.7230988906381576
DK,Denmark,Intentional self-harm,15-64,Total,2021,339.0,0.5931966123048925
DK,Denmark,Intentional self-harm,15-64,Total,2022,386.0,0.6498754124856893
DK,Denmark,Intentional self-harm,15-64,Total,2023,0.0,0.0
DK,Denmark,Intentional self-harm,65,Females,2016,47.0,0.0892263882297104
DK,Denmark,Intentional self-harm,65,Females,2017,62.0,0.1168136257442158
DK,Denmark,Intentional self-harm,65,Females,2018,55.0,0.0999037291337438
DK,Denmark,Intentional self-harm,65,Females,2019,56.0,0.1039578228261676
DK,Denmark,Intentional self-harm,65,Females,2020,54.0,0.0988540255555962
DK,Denmark,Intentional self-harm,65,Females,2021,55.0,0.0962413382795548
DK,Denmark,Intentional self-harm,65,Females,2022,52.0,0.0875479830291602
DK,Denmark,Intentional self-harm,65,Females,2023,0.0,0.0
DK,Denmark,Intentional self-harm,65,Males,2016,126.0,0.2392026578073089
DK,Denmark,Intentional self-harm,65,Males,2017,137.0,0.2581204310799608
DK,Denmark,Intentional self-harm,65,Males,2018,143.0,0.259749695747734
DK,Denmark,Intentional self-harm,65,Males,2019,164.0,0.3044479097052053
DK,Denmark,Intentional self-harm,65,Males,2020,132.0,0.2416431735803463
DK,Denmark,Intentional self-harm,65,Males,2021,159.0,0.2782249597536221
DK,Denmark,Intentional self-harm,65,Males,2022,141.0,0.2373897232136844
DK,Denmark,Intentional self-harm,65,Males,2023,0.0,0.0
DK,Denmark,Intentional self-harm,65,Total,2016,173.0,0.3284290460370194
DK,Denmark,Intentional self-harm,65,Total,2017,199.0,0.3749340568241766
DK,Denmark,Intentional self-harm,65,Total,2018,198.0,0.3596534248814778
DK,Denmark,Intentional self-harm,65,Total,2019,221.0,0.4102621222246974
DK,Denmark,Intentional self-harm,65,Total,2020,186.0,0.3404971991359426
DK,Denmark,Intentional self-harm,65,Total,2021,214.0,0.374466298033177
DK,Denmark,Intentional self-harm,65,Total,2022,193.0,0.3249377062428446
DK,Denmark,Intentional self-harm,65,Total,2023,0.0,0.0
DK,Denmark,Intentional self-harm,Total,Females,2016,144.0,0.273374466065496
DK,Denmark,Intentional self-harm,Total,Females,2017,165.0,0.3108749717386389
DK,Denmark,Intentional self-harm,Total,Females,2018,160.0,0.2906290302072548
DK,Denmark,Intentional self-harm,Total,Females,2019,152.0,0.2821712333853122
DK,Denmark,Intentional self-harm,Total,Females,2020,166.0,0.3038845970783144
DK,Denmark,Intentional self-harm,Total,Females,2021,152.0,0.2659760621544061
DK,Denmark,Intentional self-harm,Total,Females,2022,140.0,0.2357061081554313
DK,Denmark,Intentional self-harm,Total,Females,2023,0.0,0.0
DK,Denmark,Intentional self-harm,Total,Males,2016,436.0,0.827717133364974
DK,Denmark,Intentional self-harm,Total,Males,2017,424.0,0.7988544728314115
DK,Denmark,Intentional self-harm,Total,Males,2018,430.0,0.7810655186819974
DK,Denmark,Intentional self-harm,Total,Males,2019,451.0,0.8372317516893147
DK,Denmark,Intentional self-harm,Total,Males,2020,412.0,0.7542196023871416
DK,Denmark,Intentional self-harm,Total,Males,2021,395.0,0.6911877930986211
DK,Denmark,Intentional self-harm,Total,Males,2022,432.0,0.727321705165331
DK,Denmark,Intentional self-harm,Total,Males,2023,0.0,0.0
DK,Denmark,Intentional self-harm,Total,Total,2016,580.0,1.10109159943047
DK,Denmark,Intentional self-harm,Total,Total,2017,589.0,1.1097294445700503
DK,Denmark,Intentional self-harm,Total,Total,2018,590.0,1.0716945488892522
DK,Denmark,Intentional self-harm,Total,Total,2019,612.0,1.1361104923145466
DK,Denmark,Intentional self-harm,Total,Total,2020,581.0,1.0635960897741004
DK,Denmark,Intentional self-harm,Total,Total,2021,553.0,0.9676629103380696
DK,Denmark,Intentional self-harm,Total,Total,2022,579.0,0.9748131187285338
DK,Denmark,Intentional self-harm,Total,Total,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,15-64,Females,2016,4.0,0.0075937351684859
DK,Denmark,Mental and behavioural disorders,15-64,Females,2017,2.0,0.0037681814756198
DK,Denmark,Mental and behavioural disorders,15-64,Females,2018,0.0,0.0
DK,Denmark,Mental and behavioural disorders,15-64,Females,2019,70.0,0.1299472785327094
DK,Denmark,Mental and behavioural disorders,15-64,Females,2020,93.0,0.1702485995679712
DK,Denmark,Mental and behavioural disorders,15-64,Females,2021,85.0,0.14873661370476648
DK,Denmark,Mental and behavioural disorders,15-64,Females,2022,91.0,0.15320897030103017
DK,Denmark,Mental and behavioural disorders,15-64,Females,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,15-64,Males,2016,3.0,0.0056953013763644
DK,Denmark,Mental and behavioural disorders,15-64,Males,2017,6.0,0.0113045444268595
DK,Denmark,Mental and behavioural disorders,15-64,Males,2018,4.0,0.0072657257551813
DK,Denmark,Mental and behavioural disorders,15-64,Males,2019,241.0,0.4473899160911857
DK,Denmark,Mental and behavioural disorders,15-64,Males,2020,243.0,0.4448431150001829
DK,Denmark,Mental and behavioural disorders,15-64,Males,2021,260.0,0.4549590536851682
DK,Denmark,Mental and behavioural disorders,15-64,Males,2022,208.0,0.3501919321166407
DK,Denmark,Mental and behavioural disorders,15-64,Males,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,15-64,Total,2016,7.0,0.0132890365448504
DK,Denmark,Mental and behavioural disorders,15-64,Total,2017,8.0,0.0150727259024794
DK,Denmark,Mental and behavioural disorders,15-64,Total,2018,4.0,0.0072657257551813
DK,Denmark,Mental and behavioural disorders,15-64,Total,2019,315.0,0.5847627533971931
DK,Denmark,Mental and behavioural disorders,15-64,Total,2020,336.0,0.6150917145681543
DK,Denmark,Mental and behavioural disorders,15-64,Total,2021,345.0,0.6036956673899347
DK,Denmark,Mental and behavioural disorders,15-64,Total,2022,299.0,0.5034009024176712
DK,Denmark,Mental and behavioural disorders,15-64,Total,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,65,Females,2016,1984.0,3.7664926435690553
DK,Denmark,Mental and behavioural disorders,65,Females,2017,2183.0,4.112970080639084
DK,Denmark,Mental and behavioural disorders,65,Females,2018,2302.0,4.181425172106879
DK,Denmark,Mental and behavioural disorders,65,Females,2019,2143.0,3.978243112794238
DK,Denmark,Mental and behavioural disorders,65,Females,2020,2080.0,3.807710613993336
DK,Denmark,Mental and behavioural disorders,65,Females,2021,2220.0,3.884650381465668
DK,Denmark,Mental and behavioural disorders,65,Females,2022,2418.0,4.07098121085595
DK,Denmark,Mental and behavioural disorders,65,Females,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,65,Males,2016,1199.0,2.276222116753678
DK,Denmark,Mental and behavioural disorders,65,Males,2017,1198.0,2.2571407038963
DK,Denmark,Mental and behavioural disorders,65,Males,2018,1317.0,2.3922402048934663
DK,Denmark,Mental and behavioural disorders,65,Males,2019,1303.0,2.4188757704017227
DK,Denmark,Mental and behavioural disorders,65,Males,2020,1238.0,2.266320067367188
DK,Denmark,Mental and behavioural disorders,65,Males,2021,1449.0,2.5355218030377267
DK,Denmark,Mental and behavioural disorders,65,Males,2022,1520.0,2.559094888544683
DK,Denmark,Mental and behavioural disorders,65,Males,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,65,Total,2016,3183.0,6.042714760322734
DK,Denmark,Mental and behavioural disorders,65,Total,2017,3381.0,6.370110784535384
DK,Denmark,Mental and behavioural disorders,65,Total,2018,3619.0,6.573665377000346
DK,Denmark,Mental and behavioural disorders,65,Total,2019,3446.0,6.397118883195961
DK,Denmark,Mental and behavioural disorders,65,Total,2020,3318.0,6.074030681360524
DK,Denmark,Mental and behavioural disorders,65,Total,2021,3669.0,6.420172184503395
DK,Denmark,Mental and behavioural disorders,65,Total,2022,3938.0,6.630076099400633
DK,Denmark,Mental and behavioural disorders,65,Total,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,Total,Females,2016,2129.0,4.041765543426673
DK,Denmark,Mental and behavioural disorders,Total,Females,2017,2282.0,4.299495063682267
DK,Denmark,Mental and behavioural disorders,Total,Females,2018,2395.0,4.350353295914846
DK,Denmark,Mental and behavioural disorders,Total,Females,2019,2213.0,4.108190391326947
DK,Denmark,Mental and behavioural disorders,Total,Females,2020,2173.0,3.977959213561308
DK,Denmark,Mental and behavioural disorders,Total,Females,2021,2305.0,4.033386995170435
DK,Denmark,Mental and behavioural disorders,Total,Females,2022,2509.0,4.22419018115698
DK,Denmark,Mental and behavioural disorders,Total,Females,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,Total,Males,2016,1558.0,2.9577598481252965
DK,Denmark,Mental and behavioural disorders,Total,Males,2017,1492.0,2.81106338081242
DK,Denmark,Mental and behavioural disorders,Total,Males,2018,1624.0,2.9498846566036367
DK,Denmark,Mental and behavioural disorders,Total,Males,2019,1544.0,2.8662656864929086
DK,Denmark,Mental and behavioural disorders,Total,Males,2020,1481.0,2.711163182367371
DK,Denmark,Mental and behavioural disorders,Total,Males,2021,1709.0,2.990480856722895
DK,Denmark,Mental and behavioural disorders,Total,Males,2022,1728.0,2.909286820661324
DK,Denmark,Mental and behavioural disorders,Total,Males,2023,0.0,0.0
DK,Denmark,Mental and behavioural disorders,Total,Total,2016,3687.0,6.99952539155197
DK,Denmark,Mental and behavioural disorders,Total,Total,2017,3774.0,7.110558444494687
DK,Denmark,Mental and behavioural disorders,Total,Total,2018,4019.0,7.300237952518482
DK,Denmark,Mental and behavioural disorders,Total,Total,2019,3761.0,6.981881636593154
DK,Denmark,Mental and behavioural disorders,Total,Total,2020,3654.0,6.689122395928679
DK,Denmark,Mental and behavioural disorders,Total,Total,2021,4014.0,7.02386785189333
DK,Denmark,Mental and behavioural disorders,Total,Total,2022,4237.0,7.133477001818305
DK,Denmark,Mental and behavioural disorders,Total,Total,2023,0.0,0.0
DK,Denmark,Total,15-64,Females,2016,247.0,0.4689131466540103
DK,Denmark,Total,15-64,Females,2017,221.0,0.41638405305599513
DK,Denmark,Total,15-64,Females,2018,197.0,0.3578369934426824
DK,Denmark,Total,15-64,Females,2019,2911.0,5.403950397267394
DK,Denmark,Total,15-64,Females,2020,2920.0,5.345439900413723
DK,Denmark,Total,15-64,Females,2021,2924.0,5.116539511443969
DK,Denmark,Total,15-64,Females,2022,2842.0,4.784833995555255
DK,Denmark,Total,15-64,Females,2023,0.0,0.0
DK,Denmark,Total,15-64,Males,2016,375.0,0.7119126720455624
DK,Denmark,Total,15-64,Males,2017,401.0,0.7555203858617832
DK,Denmark,Total,15-64,Males,2018,383.0,0.6956932410586163
DK,Denmark,Total,15-64,Males,2019,4781.0,8.875399123784065
DK,Denmark,Total,15-64,Males,2020,4621.0,8.459341705415003
DK,Denmark,Total,15-64,Males,2021,4589.0,8.03002729754322
DK,Denmark,Total,15-64,Males,2022,4598.0,7.741262037847666
DK,Denmark,Total,15-64,Males,2023,0.0,0.0
DK,Denmark,Total,15-64,Total,2016,622.0,1.180825818699573
DK,Denmark,Total,15-64,Total,2017,622.0,1.1719044389177784
DK,Denmark,Total,15-64,Total,2018,580.0,1.0535302345012987
DK,Denmark,Total,15-64,Total,2019,7772.0,14.427860696517415
DK,Denmark,Total,15-64,Total,2020,7585.0,13.885329330355505
DK,Denmark,Total,15-64,Total,2021,7564.0,13.235808777210048
DK,Denmark,Total,15-64,Total,2022,7516.0,12.654050777830157
DK,Denmark,Total,15-64,Total,2023,0.0,0.0
DK,Denmark,Total,65,Females,2016,23011.0,43.68485999050783
DK,Denmark,Total,65,Females,2017,23286.0,43.8729369206421
DK,Denmark,Total,65,Females,2018,24054.0,43.69244182878317
DK,Denmark,Total,65,Females,2019,23467.0,43.56389693324423
DK,Denmark,Total,65,Females,2020,23636.0,43.26877311170505
DK,Denmark,Total,65,Females,2021,24956.0,43.669069783719465
DK,Denmark,Total,65,Females,2022,26105.0,43.95077109569668
DK,Denmark,Total,65,Females,2023,0.0,0.0
DK,Denmark,Total,65,Males,2016,21040.0,39.943046986236354
DK,Denmark,Total,65,Males,2017,21655.0,40.799984927274096
DK,Denmark,Total,65,Males,2018,22798.0,41.41100394165622
DK,Denmark,Total,65,Males,2019,22367.0,41.52186827058736
DK,Denmark,Total,65,Males,2020,23195.0,42.46146523633435
DK,Denmark,Total,65,Males,2021,24366.0,42.63666270035697
DK,Denmark,Total,65,Males,2022,25541.0,43.00121220284194
DK,Denmark,Total,65,Males,2023,0.0,0.0
DK,Denmark,Total,65,Total,2016,44052.0,83.6298054105363
DK,Denmark,Total,65,Total,2017,44941.0,84.6729218479162
DK,Denmark,Total,65,Total,2018,46853.0,85.10526220187819
DK,Denmark,Total,65,Total,2019,45889.0,85.18786663696443
DK,Denmark,Total,65,Total,2020,46864.0,85.79064914143449
DK,Denmark,Total,65,Total,2021,49364.0,86.37922586967173
DK,Denmark,Total,65,Total,2022,51702.0,87.0462657418008
DK,Denmark,Total,65,Total,2023,0.0,0.0
DK,Denmark,Total,Total,Females,2016,26355.0,50.033222591362126
DK,Denmark,Total,Total,Females,2017,26366.0,49.67593639309669
DK,Denmark,Total,Total,Females,2018,27181.0,49.37242293789621
DK,Denmark,Total,Total,Females,2019,26461.0,49.12192767505755
DK,Denmark,Total,Total,Females,2020,26647.0,48.78080035148098
DK,Denmark,Total,Total,Females,2021,27973.0,48.94834464898159
DK,Denmark,Total,Total,Females,2022,29038.0,48.88881406155296
DK,Denmark,Total,Total,Females,2023,0.0,0.0
DK,Denmark,Total,Total,Males,2016,26319.0,49.96487897484575
DK,Denmark,Total,Total,Males,2017,26710.0,50.32406360690331
DK,Denmark,Total,Total,Males,2018,27869.0,50.62212776778741
DK,Denmark,Total,Total,Males,2019,27244.0,50.57548080493057
DK,Denmark,Total,Total,Males,2020,27899.0,51.07274924028851
DK,Denmark,Total,Total,Males,2021,29076.0,50.87842094211521
DK,Denmark,Total,Total,Males,2022,30221.0,50.88053067546636
DK,Denmark,Total,Total,Males,2023,0.0,0.0
DK,Denmark,Total,Total,Total,2016,52675.0,100.0
DK,Denmark,Total,Total,Total,2017,53076.0,100.0
DK,Denmark,Total,Total,Total,2018,55053.0,100.0
DK,Denmark,Total,Total,Total,2019,53868.0,100.0
DK,Denmark,Total,Total,Total,2020,54626.0,100.0
DK,Denmark,Total,Total,Total,2021,57148.0,100.0
DK,Denmark,Total,Total,Total,2022,59396.0,100.0
DK,Denmark,Total,Total,Total,2023,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Females,2016,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Females,2017,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Females,2018,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Females,2019,34.0,0.0631172495730303
DK,Denmark,Use of alcohol,15-64,Females,2020,51.0,0.09336213524695189
DK,Denmark,Use of alcohol,15-64,Females,2021,40.0,0.06999370056694891
DK,Denmark,Use of alcohol,15-64,Females,2022,39.0,0.06566098727187
DK,Denmark,Use of alcohol,15-64,Females,2023,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Males,2016,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Males,2017,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Males,2018,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Males,2019,175.0,0.32486819633177394
DK,Denmark,Use of alcohol,15-64,Males,2020,164.0,0.30022333687255137
DK,Denmark,Use of alcohol,15-64,Males,2021,183.0,0.32022118009379147
DK,Denmark,Use of alcohol,15-64,Males,2022,137.0,0.23065526298067188
DK,Denmark,Use of alcohol,15-64,Males,2023,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Total,2016,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Total,2017,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Total,2018,0.0,0.0
DK,Denmark,Use of alcohol,15-64,Total,2019,211.0,0.39169822529145315
DK,Denmark,Use of alcohol,15-64,Total,2020,215.0,0.3935854721195035
DK,Denmark,Use of alcohol,15-64,Total,2021,223.0,0.3902148806607404
DK,Denmark,Use of alcohol,15-64,Total,2022,176.0,0.2963162502525421
DK,Denmark,Use of alcohol,15-64,Total,2023,0.0,0.0
DK,Denmark,Use of alcohol,65,Females,2016,80.0,0.1518747033697199
DK,Denmark,Use of alcohol,65,Females,2017,72.0,0.1356545331223151
DK,Denmark,Use of alcohol,65,Females,2018,63.0,0.1144351806441065
DK,Denmark,Use of alcohol,65,Females,2019,71.0,0.131803668226034
DK,Denmark,Use of alcohol,65,Females,2020,68.0,0.124482846995936
DK,Denmark,Use of alcohol,65,Females,2021,75.0,0.1312381885630293
DK,Denmark,Use of alcohol,65,Females,2022,74.0,0.124587514310728
DK,Denmark,Use of alcohol,65,Females,2023,0.0,0.0
DK,Denmark,Use of alcohol,65,Males,2016,218.0,0.413858566682487
DK,Denmark,Use of alcohol,65,Males,2017,171.0,0.3221795161654985
DK,Denmark,Use of alcohol,65,Males,2018,158.0,0.2869961673296641
DK,Denmark,Use of alcohol,65,Males,2019,147.0,0.2728892849186901
DK,Denmark,Use of alcohol,65,Males,2020,149.0,0.2727638853293304
DK,Denmark,Use of alcohol,65,Males,2021,202.0,0.3534681878630923
DK,Denmark,Use of alcohol,65,Males,2022,205.0,0.3451410869418816
DK,Denmark,Use of alcohol,65,Males,2023,0.0,0.0
DK,Denmark,Use of alcohol,65,Total,2016,298.0,0.565733270052207
DK,Denmark,Use of alcohol,65,Total,2017,243.0,0.4578340492878137
DK,Denmark,Use of alcohol,65,Total,2018,221.0,0.4014313479737707
DK,Denmark,Use of alcohol,65,Total,2019,218.0,0.4046929531447241
DK,Denmark,Use of alcohol,65,Total,2020,217.0,0.3972467323252663
DK,Denmark,Use of alcohol,65,Total,2021,277.0,0.4847063764261216
DK,Denmark,Use of alcohol,65,Total,2022,279.0,0.4697286012526095
DK,Denmark,Use of alcohol,65,Total,2023,0.0,0.0
DK,Denmark,Use of alcohol,Total,Females,2016,165.0,0.3132415757000474
DK,Denmark,Use of alcohol,Total,Females,2017,126.0,0.2373954329640515
DK,Denmark,Use of alcohol,Total,Females,2018,105.0,0.190725301073511
DK,Denmark,Use of alcohol,Total,Females,2019,105.0,0.1949209177990644
DK,Denmark,Use of alcohol,Total,Females,2020,119.0,0.217844982242888
DK,Denmark,Use of alcohol,Total,Females,2021,115.0,0.2012318891299783
DK,Denmark,Use of alcohol,Total,Females,2022,113.0,0.1902485015825981
DK,Denmark,Use of alcohol,Total,Females,2023,0.0,0.0
DK,Denmark,Use of alcohol,Total,Males,2016,491.0,0.9321309919316564
DK,Denmark,Use of alcohol,Total,Males,2017,408.0,0.7687090210264526
DK,Denmark,Use of alcohol,Total,Males,2018,363.0,0.6593646122827094
DK,Denmark,Use of alcohol,Total,Males,2019,322.0,0.5977574812504641
DK,Denmark,Use of alcohol,Total,Males,2020,313.0,0.5729872222018819
DK,Denmark,Use of alcohol,Total,Males,2021,385.0,0.6736893679568838
DK,Denmark,Use of alcohol,Total,Males,2022,342.0,0.5757963499225537
DK,Denmark,Use of alcohol,Total,Males,2023,0.0,0.0
DK,Denmark,Use of alcohol,Total,Total,2016,656.0,1.2453725676317038
DK,Denmark,Use of alcohol,Total,Total,2017,534.0,1.0061044539905042
DK,Denmark,Use of alcohol,Total,Total,2018,468.0,0.8500899133562204
DK,Denmark,Use of alcohol,Total,Total,2019,429.0,0.7963911784361775
DK,Denmark,Use of alcohol,Total,Total,2020,432.0,0.79083220444477
DK,Denmark,Use of alcohol,Total,Total,2021,500.0,0.8749212570868623
DK,Denmark,Use of alcohol,Total,Total,2022,455.0,0.7660448515051519
DK,Denmark,Use of alcohol,Total,Total,2023,0.0,0.0
EE,Estonia,COVID-19,15-64,Females,2016,0.0,0.0
EE,Estonia,COVID-19,15-64,Females,2017,0.0,0.0
EE,Estonia,COVID-19,15-64,Females,2018,0.0,0.0
EE,Estonia,COVID-19,15-64,Females,2019,0.0,0.0
EE,Estonia,COVID-19,15-64,Females,2020,8.0,0.0508679341260253
EE,Estonia,COVID-19,15-64,Females,2021,70.0,0.379897970259416
EE,Estonia,COVID-19,15-64,Females,2022,23.0,0.1335268505079825
EE,Estonia,COVID-19,15-64,Females,2023,0.0,0.0
EE,Estonia,COVID-19,15-64,Males,2016,0.0,0.0
EE,Estonia,COVID-19,15-64,Males,2017,0.0,0.0
EE,Estonia,COVID-19,15-64,Males,2018,0.0,0.0
EE,Estonia,COVID-19,15-64,Males,2019,0.0,0.0
EE,Estonia,COVID-19,15-64,Males,2020,11.0,0.0699434094232847
EE,Estonia,COVID-19,15-64,Males,2021,151.0,0.819494192988169
EE,Estonia,COVID-19,15-64,Males,2022,56.0,0.3251088534107402
EE,Estonia,COVID-19,15-64,Males,2023,0.0,0.0
EE,Estonia,COVID-19,15-64,Total,2016,0.0,0.0
EE,Estonia,COVID-19,15-64,Total,2017,0.0,0.0
EE,Estonia,COVID-19,15-64,Total,2018,0.0,0.0
EE,Estonia,COVID-19,15-64,Total,2019,0.0,0.0
EE,Estonia,COVID-19,15-64,Total,2020,19.0,0.12081134354930999
EE,Estonia,COVID-19,15-64,Total,2021,221.0,1.1993921632475848
EE,Estonia,COVID-19,15-64,Total,2022,79.0,0.45863570391872266
EE,Estonia,COVID-19,15-64,Total,2023,0.0,0.0
EE,Estonia,COVID-19,65,Females,2016,0.0,0.0
EE,Estonia,COVID-19,65,Females,2017,0.0,0.0
EE,Estonia,COVID-19,65,Females,2018,0.0,0.0
EE,Estonia,COVID-19,65,Females,2019,0.0,0.0
EE,Estonia,COVID-19,65,Females,2020,100.0,0.6358491765753163
EE,Estonia,COVID-19,65,Females,2021,810.0,4.395962227287528
EE,Estonia,COVID-19,65,Females,2022,448.0,2.6008708272859216
EE,Estonia,COVID-19,65,Females,2023,0.0,0.0
EE,Estonia,COVID-19,65,Males,2016,0.0,0.0
EE,Estonia,COVID-19,65,Males,2017,0.0,0.0
EE,Estonia,COVID-19,65,Males,2018,0.0,0.0
EE,Estonia,COVID-19,65,Males,2019,0.0,0.0
EE,Estonia,COVID-19,65,Males,2020,84.0,0.5341133083232658
EE,Estonia,COVID-19,65,Males,2021,743.0,4.032345598610658
EE,Estonia,COVID-19,65,Males,2022,386.0,2.2409288824383164
EE,Estonia,COVID-19,65,Males,2023,0.0,0.0
EE,Estonia,COVID-19,65,Total,2016,0.0,0.0
EE,Estonia,COVID-19,65,Total,2017,0.0,0.0
EE,Estonia,COVID-19,65,Total,2018,0.0,0.0
EE,Estonia,COVID-19,65,Total,2019,0.0,0.0
EE,Estonia,COVID-19,65,Total,2020,184.0,1.169962484898582
EE,Estonia,COVID-19,65,Total,2021,1553.0,8.428307825898187
EE,Estonia,COVID-19,65,Total,2022,834.0,4.841799709724238
EE,Estonia,COVID-19,65,Total,2023,0.0,0.0
EE,Estonia,COVID-19,Total,Females,2016,0.0,0.0
EE,Estonia,COVID-19,Total,Females,2017,0.0,0.0
EE,Estonia,COVID-19,Total,Females,2018,0.0,0.0
EE,Estonia,COVID-19,Total,Females,2019,0.0,0.0
EE,Estonia,COVID-19,Total,Females,2020,108.0,0.6867171107013417
EE,Estonia,COVID-19,Total,Females,2021,880.0,4.775860197546945
EE,Estonia,COVID-19,Total,Females,2022,471.0,2.734397677793904
EE,Estonia,COVID-19,Total,Females,2023,0.0,0.0
EE,Estonia,COVID-19,Total,Males,2016,0.0,0.0
EE,Estonia,COVID-19,Total,Males,2017,0.0,0.0
EE,Estonia,COVID-19,Total,Males,2018,0.0,0.0
EE,Estonia,COVID-19,Total,Males,2019,0.0,0.0
EE,Estonia,COVID-19,Total,Males,2020,95.0,0.6040567177465506
EE,Estonia,COVID-19,Total,Males,2021,894.0,4.851839791598827
EE,Estonia,COVID-19,Total,Males,2022,442.0,2.5660377358490565
EE,Estonia,COVID-19,Total,Males,2023,0.0,0.0
EE,Estonia,COVID-19,Total,Total,2016,0.0,0.0
EE,Estonia,COVID-19,Total,Total,2017,0.0,0.0
EE,Estonia,COVID-19,Total,Total,2018,0.0,0.0
EE,Estonia,COVID-19,Total,Total,2019,0.0,0.0
EE,Estonia,COVID-19,Total,Total,2020,203.0,1.2907738284478922
EE,Estonia,COVID-19,Total,Total,2021,1774.0,9.627699989145771
EE,Estonia,COVID-19,Total,Total,2022,913.0,5.300435413642961
EE,Estonia,COVID-19,Total,Total,2023,0.0,0.0
EE,Estonia,Drug dependence,15-64,Females,2016,0.0,0.0
EE,Estonia,Drug dependence,15-64,Females,2017,0.0,0.0
EE,Estonia,Drug dependence,15-64,Females,2018,0.0,0.0
