ISO2,country,cause,age,sex,year,deaths,percentage
AT,Austria,COVID-19,30-44,Males,2023,7.0,0.0078446314704201
AT,Austria,COVID-19,30-44,Total,2023,11.0,0.0123272780249459
AT,Austria,COVID-19,45-64,Females,2023,29.0,0.0324991875203119
AT,Austria,COVID-19,45-64,Males,2023,60.0,0.0672396983178868
AT,Austria,COVID-19,45-64,Total,2023,89.0,0.0997388858381988
AT,Austria,COVID-19,15,Females,2023,0.0,0.0
AT,Austria,COVID-19,15,Males,2023,0.0,0.0
AT,Austria,COVID-19,15,Total,2023,0.0,0.0
AT,Austria,COVID-19,Total,Females,2023,1288.0,1.443412190557305
AT,Austria,COVID-19,Total,Males,2023,1449.0,1.623838714376968
AT,Austria,COVID-19,Total,Total,2023,2737.0,3.0672509049342733
AT,Austria,Drug dependence,65,Females,2023,9.0,0.010085954747683
AT,Austria,Drug dependence,65,Males,2023,15.0,0.0168099245794717
AT,Austria,Drug dependence,65,Total,2023,24.0,0.0268958793271547
AT,Austria,Drug dependence,15-29,Females,2023,3.0,0.0033619849158943
AT,Austria,Drug dependence,15-29,Males,2023,9.0,0.010085954747683
AT,Austria,Drug dependence,15-29,Total,2023,12.0,0.0134479396635773
AT,Austria,Drug dependence,30-44,Females,2023,10.0,0.0112066163863144
AT,Austria,Drug dependence,30-44,Males,2023,31.0,0.0347405107975748
AT,Austria,Drug dependence,30-44,Total,2023,41.0,0.0459471271838893
AT,Austria,Drug dependence,45-64,Females,2023,12.0,0.0134479396635773
AT,Austria,Drug dependence,45-64,Males,2023,35.0,0.0392231573521006
AT,Austria,Drug dependence,45-64,Total,2023,47.0,0.052671097015678
AT,Austria,Drug dependence,15,Females,2023,0.0,0.0
AT,Austria,Drug dependence,15,Males,2023,0.0,0.0
AT,Austria,Drug dependence,15,Total,2023,0.0,0.0
AT,Austria,Drug dependence,Total,Females,2023,34.0,0.0381024957134692
AT,Austria,Drug dependence,Total,Males,2023,90.0,0.1008595474768303
AT,Austria,Drug dependence,Total,Total,2023,124.0,0.1389620431902995
AT,Austria,Intentional self-harm,65,Females,2023,157.0,0.1759438772651373
AT,Austria,Intentional self-harm,65,Males,2023,403.0,0.4516266403684735
AT,Austria,Intentional self-harm,65,Total,2023,560.0,0.6275705176336109
AT,Austria,Intentional self-harm,15-29,Females,2023,27.0,0.030257864243049
AT,Austria,Intentional self-harm,15-29,Males,2023,94.0,0.1053421940313561
AT,Austria,Intentional self-harm,15-29,Total,2023,121.0,0.1356000582744052
AT,Austria,Intentional self-harm,30-44,Females,2023,32.0,0.0358611724362063
AT,Austria,Intentional self-harm,30-44,Males,2023,180.0,0.2017190949536606
AT,Austria,Intentional self-harm,30-44,Total,2023,212.0,0.2375802673898669
AT,Austria,Intentional self-harm,45-64,Females,2023,81.0,0.0907735927291472
AT,Austria,Intentional self-harm,45-64,Males,2023,365.0,0.4090414981004785
AT,Austria,Intentional self-harm,45-64,Total,2023,446.0,0.4998150908296258
AT,Austria,Intentional self-harm,15,Females,2023,4.0,0.0044826465545257
AT,Austria,Intentional self-harm,15,Males,2023,2.0,0.0022413232772628
AT,Austria,Intentional self-harm,15,Total,2023,6.0,0.0067239698317886
AT,Austria,Intentional self-harm,Total,Females,2023,301.0,0.3373191532280659
AT,Austria,Intentional self-harm,Total,Males,2023,1044.0,1.1699707507312318
AT,Austria,Intentional self-harm,Total,Total,2023,1345.0,1.5072899039592975
AT,Austria,Mental and behavioural disorders,65,Females,2023,2381.0,2.6682953615814777
AT,Austria,Mental and behavioural disorders,65,Males,2023,1455.0,1.630562684208757
AT,Austria,Mental and behavioural disorders,65,Total,2023,3836.0,4.298858045790235
AT,Austria,Mental and behavioural disorders,15-29,Females,2023,7.0,0.0078446314704201
AT,Austria,Mental and behavioural disorders,15-29,Males,2023,13.0,0.0145686013022088
AT,Austria,Mental and behavioural disorders,15-29,Total,2023,20.0,0.0224132327726289
AT,Austria,Mental and behavioural disorders,30-44,Females,2023,27.0,0.030257864243049
AT,Austria,Mental and behavioural disorders,30-44,Males,2023,58.0,0.0649983750406239
AT,Austria,Mental and behavioural disorders,30-44,Total,2023,85.0,0.095256239283673
AT,Austria,Mental and behavioural disorders,45-64,Females,2023,72.0,0.0806876379814642
AT,Austria,Mental and behavioural disorders,45-64,Males,2023,264.0,0.2958546725987023
AT,Austria,Mental and behavioural disorders,45-64,Total,2023,336.0,0.3765423105801665
AT,Austria,Mental and behavioural disorders,15,Females,2023,2.0,0.0022413232772628
AT,Austria,Mental and behavioural disorders,15,Males,2023,0.0,0.0
AT,Austria,Mental and behavioural disorders,15,Total,2023,2.0,0.0022413232772628
AT,Austria,Mental and behavioural disorders,Total,Females,2023,2489.0,2.789326818553674
AT,Austria,Mental and behavioural disorders,Total,Males,2023,1790.0,2.005984333150292
AT,Austria,Mental and behavioural disorders,Total,Total,2023,4279.0,4.795311151703966
AT,Austria,Total,65,Females,2023,40048.0,44.88025730391223
AT,Austria,Total,65,Males,2023,36277.0,40.65424226463304
AT,Austria,Total,65,Total,2023,76325.0,85.53449956854526
AT,Austria,Total,15-29,Females,2023,187.0,0.2095637264240807
AT,Austria,Total,15-29,Males,2023,418.0,0.4684365649479453
AT,Austria,Total,15-29,Total,2023,605.0,0.678000291372026
AT,Austria,Total,30-44,Females,2023,461.0,0.5166250154090976
AT,Austria,Total,30-44,Males,2023,995.0,1.1150583304382908
AT,Austria,Total,30-44,Total,2023,1456.0,1.6316833458473885
AT,Austria,Total,45-64,Females,2023,3589.0,4.022054621048267
AT,Austria,Total,45-64,Males,2023,6896.0,7.728082660002465
AT,Austria,Total,45-64,Total,2023,10485.0,11.750137281050732
AT,Austria,Total,15,Females,2023,143.0,0.160254614324297
AT,Austria,Total,15,Males,2023,219.0,0.2454248988602871
AT,Austria,Total,15,Total,2023,362.0,0.4056795131845842
AT,Austria,Total,Total,Females,2023,44428.0,49.78875528111797
AT,Austria,Total,Total,Males,2023,44805.0,50.21124471888203
AT,Austria,Total,Total,Total,2023,89233.0,100.0
AT,Austria,Use of alcohol,65,Females,2023,99.0,0.1109455022245133
AT,Austria,Use of alcohol,65,Males,2023,281.0,0.3149059204554368
AT,Austria,Use of alcohol,65,Total,2023,380.0,0.4258514226799502
AT,Austria,Use of alcohol,15-29,Females,2023,0.0,0.0
AT,Austria,Use of alcohol,15-29,Males,2023,0.0,0.0
AT,Austria,Use of alcohol,15-29,Total,2023,0.0,0.0
AT,Austria,Use of alcohol,30-44,Females,2023,7.0,0.0078446314704201
AT,Austria,Use of alcohol,30-44,Males,2023,23.0,0.0257752176885233
AT,Austria,Use of alcohol,30-44,Total,2023,30.0,0.0336198491589434
AT,Austria,Use of alcohol,45-64,Females,2023,38.0,0.042585142267995
AT,Austria,Use of alcohol,45-64,Males,2023,213.0,0.2387009290284984
AT,Austria,Use of alcohol,45-64,Total,2023,251.0,0.2812860712964934
AT,Austria,Use of alcohol,15,Females,2023,0.0,0.0
AT,Austria,Use of alcohol,15,Males,2023,0.0,0.0
AT,Austria,Use of alcohol,15,Total,2023,0.0,0.0
AT,Austria,Use of alcohol,Total,Females,2023,144.0,0.1613752759629285
AT,Austria,Use of alcohol,Total,Males,2023,517.0,0.5793820671724587
AT,Austria,Use of alcohol,Total,Total,2023,661.0,0.7407573431353872
BE,Belgium,COVID-19,65,Females,2016,0.0,0.0
BE,Belgium,COVID-19,65,Males,2016,0.0,0.0
BE,Belgium,COVID-19,65,Total,2016,0.0,0.0
BE,Belgium,COVID-19,15-29,Females,2016,0.0,0.0
BE,Belgium,COVID-19,15-29,Males,2016,0.0,0.0
BE,Belgium,COVID-19,15-29,Total,2016,0.0,0.0
BE,Belgium,COVID-19,30-44,Females,2016,0.0,0.0
BE,Belgium,COVID-19,30-44,Males,2016,0.0,0.0
BE,Belgium,COVID-19,30-44,Total,2016,0.0,0.0
BE,Belgium,COVID-19,45-64,Females,2016,0.0,0.0
BE,Belgium,COVID-19,45-64,Males,2016,0.0,0.0
BE,Belgium,COVID-19,45-64,Total,2016,0.0,0.0
BE,Belgium,COVID-19,15,Females,2016,0.0,0.0
BE,Belgium,COVID-19,15,Males,2016,0.0,0.0
BE,Belgium,COVID-19,15,Total,2016,0.0,0.0
BE,Belgium,COVID-19,Total,Females,2016,0.0,0.0
BE,Belgium,COVID-19,Total,Males,2016,0.0,0.0
BE,Belgium,COVID-19,Total,Total,2016,0.0,0.0
BE,Belgium,Drug dependence,65,Females,2016,2.0,0.0018500189626943
BE,Belgium,Drug dependence,65,Males,2016,2.0,0.0018500189626943
BE,Belgium,Drug dependence,65,Total,2016,4.0,0.0037000379253887
BE,Belgium,Drug dependence,15-29,Females,2016,1.0,0.0009250094813471
BE,Belgium,Drug dependence,15-29,Males,2016,4.0,0.0037000379253887
BE,Belgium,Drug dependence,15-29,Total,2016,5.0,0.0046250474067359
BE,Belgium,Drug dependence,30-44,Females,2016,,
BE,Belgium,Drug dependence,30-44,Males,2016,,
BE,Belgium,Drug dependence,30-44,Total,2016,,
BE,Belgium,Drug dependence,45-64,Females,2016,,
BE,Belgium,Drug dependence,45-64,Males,2016,,
BE,Belgium,Drug dependence,45-64,Total,2016,,
BE,Belgium,Drug dependence,15,Females,2016,0.0,0.0
BE,Belgium,Drug dependence,15,Males,2016,0.0,0.0
BE,Belgium,Drug dependence,15,Total,2016,0.0,0.0
BE,Belgium,Drug dependence,Total,Females,2016,9.0,0.0083250853321246
BE,Belgium,Drug dependence,Total,Males,2016,47.0,0.0434754456233176
BE,Belgium,Drug dependence,Total,Total,2016,56.0,0.0518005309554423
BE,Belgium,Intentional self-harm,65,Females,2016,150.0,0.1387514222020775
BE,Belgium,Intentional self-harm,65,Males,2016,336.0,0.3108031857326537
BE,Belgium,Intentional self-harm,65,Total,2016,486.0,0.4495546079347313
BE,Belgium,Intentional self-harm,15-29,Females,2016,48.0,0.0444004551046648
BE,Belgium,Intentional self-harm,15-29,Males,2016,171.0,0.1581766213103684
BE,Belgium,Intentional self-harm,15-29,Total,2016,219.0,0.2025770764150332
BE,Belgium,Intentional self-harm,30-44,Females,2016,,
BE,Belgium,Intentional self-harm,30-44,Males,2016,,
BE,Belgium,Intentional self-harm,30-44,Total,2016,,
BE,Belgium,Intentional self-harm,45-64,Females,2016,,
BE,Belgium,Intentional self-harm,45-64,Males,2016,,
BE,Belgium,Intentional self-harm,45-64,Total,2016,,
BE,Belgium,Intentional self-harm,15,Females,2016,2.0,0.0018500189626943
BE,Belgium,Intentional self-harm,15,Males,2016,3.0,0.0027750284440415
BE,Belgium,Intentional self-harm,15,Total,2016,5.0,0.0046250474067359
BE,Belgium,Intentional self-harm,Total,Females,2016,553.0,0.5115302431849927
BE,Belgium,Intentional self-harm,Total,Males,2016,1393.0,1.288538207516627
BE,Belgium,Intentional self-harm,Total,Total,2016,1946.0,1.8000684507016196
BE,Belgium,Mental and behavioural disorders,65,Females,2016,3368.0,3.115431933177315
BE,Belgium,Mental and behavioural disorders,65,Males,2016,1796.0,1.661317028499542
BE,Belgium,Mental and behavioural disorders,65,Total,2016,5164.0,4.776748961676857
BE,Belgium,Mental and behavioural disorders,15-29,Females,2016,13.0,0.0120251232575133
BE,Belgium,Mental and behavioural disorders,15-29,Males,2016,18.0,0.0166501706642493
BE,Belgium,Mental and behavioural disorders,15-29,Total,2016,31.0,0.0286752939217627
BE,Belgium,Mental and behavioural disorders,30-44,Females,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Males,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Total,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Females,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Males,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Total,2016,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Females,2016,2.0,0.0018500189626943
BE,Belgium,Mental and behavioural disorders,15,Males,2016,4.0,0.0037000379253887
BE,Belgium,Mental and behavioural disorders,15,Total,2016,6.0,0.0055500568880831
BE,Belgium,Mental and behavioural disorders,Total,Females,2016,3560.0,3.2930337535959744
BE,Belgium,Mental and behavioural disorders,Total,Males,2016,2176.0,2.012820631411472
BE,Belgium,Mental and behavioural disorders,Total,Total,2016,5736.0,5.305854385007446
BE,Belgium,Total,65,Females,2016,48301.0,44.678882958550325
BE,Belgium,Total,65,Males,2016,42131.0,38.9715744586382
BE,Belgium,Total,65,Total,2016,90432.0,83.65045741718853
BE,Belgium,Total,15-29,Females,2016,232.0,0.2146021996725466
BE,Belgium,Total,15-29,Males,2016,558.0,0.5161552905917286
BE,Belgium,Total,15-29,Total,2016,790.0,0.7307574902642752
BE,Belgium,Total,30-44,Females,2016,,
BE,Belgium,Total,30-44,Males,2016,,
BE,Belgium,Total,30-44,Total,2016,,
BE,Belgium,Total,45-64,Females,2016,,
BE,Belgium,Total,45-64,Males,2016,,
BE,Belgium,Total,45-64,Total,2016,,
BE,Belgium,Total,15,Females,2016,225.0,0.2081271333031163
BE,Belgium,Total,15,Males,2016,351.0,0.3246783279528615
BE,Belgium,Total,15,Total,2016,576.0,0.5328054612559778
BE,Belgium,Total,Total,Females,2016,54778.0,50.67016936923604
BE,Belgium,Total,Total,Males,2016,53327.0,49.32798061180127
BE,Belgium,Total,Total,Total,2016,108107.0,100.0
BE,Belgium,Use of alcohol,65,Females,2016,42.0,0.0388503982165817
BE,Belgium,Use of alcohol,65,Males,2016,110.0,0.1017510429481902
BE,Belgium,Use of alcohol,65,Total,2016,152.0,0.1406014411647719
BE,Belgium,Use of alcohol,15-29,Females,2016,0.0,0.0
BE,Belgium,Use of alcohol,15-29,Males,2016,0.0,0.0
BE,Belgium,Use of alcohol,15-29,Total,2016,0.0,0.0
BE,Belgium,Use of alcohol,30-44,Females,2016,,
BE,Belgium,Use of alcohol,30-44,Males,2016,,
BE,Belgium,Use of alcohol,30-44,Total,2016,,
BE,Belgium,Use of alcohol,45-64,Females,2016,,
BE,Belgium,Use of alcohol,45-64,Males,2016,,
BE,Belgium,Use of alcohol,45-64,Total,2016,,
BE,Belgium,Use of alcohol,15,Females,2016,0.0,0.0
BE,Belgium,Use of alcohol,15,Males,2016,0.0,0.0
BE,Belgium,Use of alcohol,15,Total,2016,0.0,0.0
BE,Belgium,Use of alcohol,Total,Females,2016,99.0,0.0915759386533712
BE,Belgium,Use of alcohol,Total,Males,2016,295.0,0.2728777969974192
BE,Belgium,Use of alcohol,Total,Total,2016,394.0,0.3644537356507904
BE,Belgium,COVID-19,65,Females,2017,0.0,0.0
BE,Belgium,COVID-19,65,Males,2017,0.0,0.0
BE,Belgium,COVID-19,65,Total,2017,0.0,0.0
BE,Belgium,COVID-19,15-29,Females,2017,0.0,0.0
BE,Belgium,COVID-19,15-29,Males,2017,0.0,0.0
BE,Belgium,COVID-19,15-29,Total,2017,0.0,0.0
BE,Belgium,COVID-19,30-44,Females,2017,0.0,0.0
BE,Belgium,COVID-19,30-44,Males,2017,0.0,0.0
BE,Belgium,COVID-19,30-44,Total,2017,0.0,0.0
BE,Belgium,COVID-19,45-64,Females,2017,0.0,0.0
BE,Belgium,COVID-19,45-64,Males,2017,0.0,0.0
BE,Belgium,COVID-19,45-64,Total,2017,0.0,0.0
BE,Belgium,COVID-19,15,Females,2017,0.0,0.0
BE,Belgium,COVID-19,15,Males,2017,0.0,0.0
BE,Belgium,COVID-19,15,Total,2017,0.0,0.0
BE,Belgium,COVID-19,Total,Females,2017,0.0,0.0
BE,Belgium,COVID-19,Total,Males,2017,0.0,0.0
BE,Belgium,COVID-19,Total,Total,2017,0.0,0.0
BE,Belgium,Drug dependence,65,Females,2017,0.0,0.0
BE,Belgium,Drug dependence,65,Males,2017,4.0,0.0036923190532893
BE,Belgium,Drug dependence,65,Total,2017,4.0,0.0036923190532893
BE,Belgium,Drug dependence,15-29,Females,2017,0.0,0.0
BE,Belgium,Drug dependence,15-29,Males,2017,0.0,0.0
BE,Belgium,Drug dependence,15-29,Total,2017,0.0,0.0
BE,Belgium,Drug dependence,30-44,Females,2017,,
BE,Belgium,Drug dependence,30-44,Males,2017,,
BE,Belgium,Drug dependence,30-44,Total,2017,,
BE,Belgium,Drug dependence,45-64,Females,2017,,
BE,Belgium,Drug dependence,45-64,Males,2017,,
BE,Belgium,Drug dependence,45-64,Total,2017,,
BE,Belgium,Drug dependence,15,Females,2017,0.0,0.0
BE,Belgium,Drug dependence,15,Males,2017,0.0,0.0
BE,Belgium,Drug dependence,15,Total,2017,0.0,0.0
BE,Belgium,Drug dependence,Total,Females,2017,7.0,0.0064615583432564
BE,Belgium,Drug dependence,Total,Males,2017,32.0,0.0295385524263151
BE,Belgium,Drug dependence,Total,Total,2017,39.0,0.0360001107695715
BE,Belgium,Intentional self-harm,65,Females,2017,138.0,0.1273850073384841
BE,Belgium,Intentional self-harm,65,Males,2017,280.0,0.2584623337302576
BE,Belgium,Intentional self-harm,65,Total,2017,418.0,0.3858473410687417
BE,Belgium,Intentional self-harm,15-29,Females,2017,41.0,0.0378462702962162
BE,Belgium,Intentional self-harm,15-29,Males,2017,166.0,0.1532312407115099
BE,Belgium,Intentional self-harm,15-29,Total,2017,207.0,0.1910775110077262
BE,Belgium,Intentional self-harm,30-44,Females,2017,,
BE,Belgium,Intentional self-harm,30-44,Males,2017,,
BE,Belgium,Intentional self-harm,30-44,Total,2017,,
BE,Belgium,Intentional self-harm,45-64,Females,2017,,
BE,Belgium,Intentional self-harm,45-64,Males,2017,,
BE,Belgium,Intentional self-harm,45-64,Total,2017,,
BE,Belgium,Intentional self-harm,15,Females,2017,2.0,0.0018461595266446
BE,Belgium,Intentional self-harm,15,Males,2017,4.0,0.0036923190532893
BE,Belgium,Intentional self-harm,15,Total,2017,6.0,0.005538478579934
BE,Belgium,Intentional self-harm,Total,Females,2017,490.0,0.4523090840279509
BE,Belgium,Intentional self-harm,Total,Males,2017,1235.0,1.1400035077031003
BE,Belgium,Intentional self-harm,Total,Total,2017,1725.0,1.5923125917310514
BE,Belgium,Mental and behavioural disorders,65,Females,2017,3585.0,3.3092409515106196
BE,Belgium,Mental and behavioural disorders,65,Males,2017,1925.0,1.7769285443955212
BE,Belgium,Mental and behavioural disorders,65,Total,2017,5510.0,5.086169495906141
BE,Belgium,Mental and behavioural disorders,15-29,Females,2017,13.0,0.0120000369231905
BE,Belgium,Mental and behavioural disorders,15-29,Males,2017,6.0,0.005538478579934
BE,Belgium,Mental and behavioural disorders,15-29,Total,2017,19.0,0.0175385155031246
BE,Belgium,Mental and behavioural disorders,30-44,Females,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Males,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Total,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Females,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Males,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Total,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Females,2017,2.0,0.0018461595266446
BE,Belgium,Mental and behavioural disorders,15,Males,2017,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Total,2017,2.0,0.0018461595266446
BE,Belgium,Mental and behavioural disorders,Total,Females,2017,3796.0,3.5040107815716355
BE,Belgium,Mental and behavioural disorders,Total,Males,2017,2264.0,2.0898525841617976
BE,Belgium,Mental and behavioural disorders,Total,Total,2017,6060.0,5.593863365733433
BE,Belgium,Total,65,Females,2017,49173.0,45.39060120184985
BE,Belgium,Total,65,Males,2017,42617.0,39.33889027350854
BE,Belgium,Total,65,Total,2017,91790.0,84.72949147535839
BE,Belgium,Total,15-29,Females,2017,208.0,0.1920005907710485
BE,Belgium,Total,15-29,Males,2017,500.0,0.4615398816611743
BE,Belgium,Total,15-29,Total,2017,708.0,0.6535404724322229
BE,Belgium,Total,30-44,Females,2017,,
BE,Belgium,Total,30-44,Males,2017,,
BE,Belgium,Total,30-44,Total,2017,,
BE,Belgium,Total,45-64,Females,2017,,
BE,Belgium,Total,45-64,Males,2017,,
BE,Belgium,Total,45-64,Total,2017,,
BE,Belgium,Total,15,Females,2017,260.0,0.2400007384638106
BE,Belgium,Total,15,Males,2017,355.0,0.3276933159794338
BE,Belgium,Total,15,Total,2017,615.0,0.5676940544432445
BE,Belgium,Total,Total,Females,2017,55373.0,51.11369573444841
BE,Belgium,Total,Total,Males,2017,52960.0,48.88630426555159
BE,Belgium,Total,Total,Total,2017,108333.0,100.0
BE,Belgium,Use of alcohol,65,Females,2017,53.0,0.0489232274560844
BE,Belgium,Use of alcohol,65,Males,2017,137.0,0.1264619275751617
BE,Belgium,Use of alcohol,65,Total,2017,190.0,0.1753851550312462
BE,Belgium,Use of alcohol,15-29,Females,2017,1.0,0.0009230797633223
BE,Belgium,Use of alcohol,15-29,Males,2017,1.0,0.0009230797633223
BE,Belgium,Use of alcohol,15-29,Total,2017,2.0,0.0018461595266446
BE,Belgium,Use of alcohol,30-44,Females,2017,,
BE,Belgium,Use of alcohol,30-44,Males,2017,,
BE,Belgium,Use of alcohol,30-44,Total,2017,,
BE,Belgium,Use of alcohol,45-64,Females,2017,,
BE,Belgium,Use of alcohol,45-64,Males,2017,,
BE,Belgium,Use of alcohol,45-64,Total,2017,,
BE,Belgium,Use of alcohol,15,Females,2017,0.0,0.0
BE,Belgium,Use of alcohol,15,Males,2017,0.0,0.0
BE,Belgium,Use of alcohol,15,Total,2017,0.0,0.0
BE,Belgium,Use of alcohol,Total,Females,2017,112.0,0.103384933492103
BE,Belgium,Use of alcohol,Total,Males,2017,319.0,0.2944624444998292
BE,Belgium,Use of alcohol,Total,Total,2017,431.0,0.3978473779919322
BE,Belgium,COVID-19,65,Females,2018,0.0,0.0
BE,Belgium,COVID-19,65,Males,2018,0.0,0.0
BE,Belgium,COVID-19,65,Total,2018,0.0,0.0
BE,Belgium,COVID-19,15-29,Females,2018,0.0,0.0
BE,Belgium,COVID-19,15-29,Males,2018,0.0,0.0
BE,Belgium,COVID-19,15-29,Total,2018,0.0,0.0
BE,Belgium,COVID-19,30-44,Females,2018,0.0,0.0
BE,Belgium,COVID-19,30-44,Males,2018,0.0,0.0
BE,Belgium,COVID-19,30-44,Total,2018,0.0,0.0
BE,Belgium,COVID-19,45-64,Females,2018,0.0,0.0
BE,Belgium,COVID-19,45-64,Males,2018,0.0,0.0
BE,Belgium,COVID-19,45-64,Total,2018,0.0,0.0
BE,Belgium,COVID-19,15,Females,2018,0.0,0.0
BE,Belgium,COVID-19,15,Males,2018,0.0,0.0
BE,Belgium,COVID-19,15,Total,2018,0.0,0.0
BE,Belgium,COVID-19,Total,Females,2018,0.0,0.0
BE,Belgium,COVID-19,Total,Males,2018,0.0,0.0
BE,Belgium,COVID-19,Total,Total,2018,0.0,0.0
BE,Belgium,Drug dependence,65,Females,2018,1.0,0.0009041591320072
BE,Belgium,Drug dependence,65,Males,2018,2.0,0.0018083182640144
BE,Belgium,Drug dependence,65,Total,2018,3.0,0.0027124773960217
BE,Belgium,Drug dependence,15-29,Females,2018,0.0,0.0
BE,Belgium,Drug dependence,15-29,Males,2018,3.0,0.0027124773960217
BE,Belgium,Drug dependence,15-29,Total,2018,3.0,0.0027124773960217
BE,Belgium,Drug dependence,30-44,Females,2018,0.0,0.0
BE,Belgium,Drug dependence,30-44,Males,2018,0.0,0.0
BE,Belgium,Drug dependence,30-44,Total,2018,0.0,0.0
BE,Belgium,Drug dependence,45-64,Females,2018,0.0,0.0
BE,Belgium,Drug dependence,45-64,Males,2018,0.0,0.0
BE,Belgium,Drug dependence,45-64,Total,2018,0.0,0.0
BE,Belgium,Drug dependence,15,Females,2018,0.0,0.0
BE,Belgium,Drug dependence,15,Males,2018,0.0,0.0
BE,Belgium,Drug dependence,15,Total,2018,0.0,0.0
BE,Belgium,Drug dependence,Total,Females,2018,4.0,0.0036166365280289
BE,Belgium,Drug dependence,Total,Males,2018,16.0,0.0144665461121157
BE,Belgium,Drug dependence,Total,Total,2018,20.0,0.0180831826401446
BE,Belgium,Intentional self-harm,65,Females,2018,137.0,0.1238698010849909
BE,Belgium,Intentional self-harm,65,Males,2018,332.0,0.3001808318264014
BE,Belgium,Intentional self-harm,65,Total,2018,469.0,0.4240506329113924
BE,Belgium,Intentional self-harm,15-29,Females,2018,52.0,0.0470162748643761
BE,Belgium,Intentional self-harm,15-29,Males,2018,145.0,0.1311030741410488
BE,Belgium,Intentional self-harm,15-29,Total,2018,197.0,0.1781193490054249
BE,Belgium,Intentional self-harm,30-44,Females,2018,0.0,0.0
BE,Belgium,Intentional self-harm,30-44,Males,2018,0.0,0.0
BE,Belgium,Intentional self-harm,30-44,Total,2018,0.0,0.0
BE,Belgium,Intentional self-harm,45-64,Females,2018,0.0,0.0
BE,Belgium,Intentional self-harm,45-64,Males,2018,0.0,0.0
BE,Belgium,Intentional self-harm,45-64,Total,2018,0.0,0.0
BE,Belgium,Intentional self-harm,15,Females,2018,0.0,0.0
BE,Belgium,Intentional self-harm,15,Males,2018,2.0,0.0018083182640144
BE,Belgium,Intentional self-harm,15,Total,2018,2.0,0.0018083182640144
BE,Belgium,Intentional self-harm,Total,Females,2018,514.0,0.4647377938517179
BE,Belgium,Intentional self-harm,Total,Males,2018,1308.0,1.182640144665461
BE,Belgium,Intentional self-harm,Total,Total,2018,1822.0,1.6473779385171792
BE,Belgium,Mental and behavioural disorders,65,Females,2018,3562.0,3.2206148282097646
BE,Belgium,Mental and behavioural disorders,65,Males,2018,1938.0,1.7522603978300182
BE,Belgium,Mental and behavioural disorders,65,Total,2018,5500.0,4.972875226039783
BE,Belgium,Mental and behavioural disorders,15-29,Females,2018,18.0,0.0162748643761302
BE,Belgium,Mental and behavioural disorders,15-29,Males,2018,6.0,0.0054249547920434
BE,Belgium,Mental and behavioural disorders,15-29,Total,2018,24.0,0.0216998191681736
BE,Belgium,Mental and behavioural disorders,30-44,Females,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Males,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,30-44,Total,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Females,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Males,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,45-64,Total,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Females,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Males,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,15,Total,2018,0.0,0.0
BE,Belgium,Mental and behavioural disorders,Total,Females,2018,3725.0,3.367992766726944
BE,Belgium,Mental and behavioural disorders,Total,Males,2018,2267.0,2.0497287522603975
BE,Belgium,Mental and behavioural disorders,Total,Total,2018,5992.0,5.417721518987341
BE,Belgium,Total,65,Females,2018,50172.0,45.36347197106691
BE,Belgium,Total,65,Males,2018,43515.0,39.344484629294755
BE,Belgium,Total,65,Total,2018,93688.0,84.70886075949367
BE,Belgium,Total,15-29,Females,2018,201.0,0.1817359855334538
BE,Belgium,Total,15-29,Males,2018,477.0,0.4312839059674503
BE,Belgium,Total,15-29,Total,2018,678.0,0.6130198915009042
BE,Belgium,Total,30-44,Females,2018,0.0,0.0
BE,Belgium,Total,30-44,Males,2018,0.0,0.0
BE,Belgium,Total,30-44,Total,2018,0.0,0.0
BE,Belgium,Total,45-64,Females,2018,0.0,0.0
BE,Belgium,Total,45-64,Males,2018,0.0,0.0
BE,Belgium,Total,45-64,Total,2018,0.0,0.0
BE,Belgium,Total,15,Females,2018,273.0,0.2468354430379747
BE,Belgium,Total,15,Males,2018,355.0,0.3209764918625678
BE,Belgium,Total,15,Total,2018,628.0,0.5678119349005425
BE,Belgium,Total,Total,Females,2018,56583.0,51.16003616636529
